hardboil,softboil,colorshell,covered,stove,tastiness,shelloff
12.665438014540024,7.648272061263457,brown,covered,gas,4,5
10.25856532124282,4.619129176090403,white,uncovered,electric,5,1
11.301725690739055,6.172666095558178,white,covered,electric,5,3
8.801380782631577,6.9408280685889805,white,uncovered,electric,3,4
8.153436544405379,6.231963294201759,white,covered,gas,3,5
11.184049554614205,6.539974512098695,brown,covered,electric,4,4
9.13007179124287,6.000748046714562,white,covered,gas,2,5
13.543697175312898,7.166740054851783,white,covered,gas,2,3
11.402158553801241,7.263736370537846,white,covered,electric,2,2
7.702203045394512,5.13728118612766,brown,uncovered,gas,2,3
8.3743204092013,6.199580003327781,white,uncovered,gas,4,5
11.926925268470105,5.6385918065050635,white,covered,electric,1,3
11.582666072344756,8.237483614420228,brown,uncovered,electric,5,3
8.772124038152226,5.207946520858224,white,uncovered,electric,5,2
7.311790369424564,6.646376568242333,white,covered,gas,2,2
12.635664996268005,8.03725599736669,brown,uncovered,electric,4,3
11.13465016717668,5.713313307202677,brown,uncovered,electric,5,2
8.606419825365057,6.548875938878215,white,uncovered,electric,3,5
13.344272393854187,8.164290954266084,white,uncovered,electric,4,4
10.777287208353933,5.631821834668415,brown,uncovered,electric,2,3
11.108950648653721,5.469565363526138,white,covered,gas,4,3
7.691631862654606,5.738128038283668,white,covered,electric,3,2
8.232511140732665,7.770917712500191,white,uncovered,gas,2,2
15.305722080909577,6.661917806388035,white,uncovered,electric,3,3
7.638396028679556,4.69751234845393,white,uncovered,gas,5,2
11.941272870263054,6.893776980052721,brown,uncovered,gas,3,1
13.33425921236597,5.713404107552468,brown,uncovered,gas,3,4
7.477147697388892,5.026127741931757,brown,covered,electric,1,2
11.590806036825423,6.3602936039000095,white,covered,electric,1,1
7.582646285923036,6.364335111017896,brown,covered,electric,2,1
9.84357922559691,4.227329177229346,brown,uncovered,electric,2,4
12.45023455400767,6.919986639719229,brown,uncovered,electric,1,4
15.39878330718604,7.25020580434665,white,uncovered,gas,2,5
10.234419715354893,6.979568561282179,brown,uncovered,electric,1,2
13.303696809467283,6.006507671003324,brown,covered,gas,5,3
12.492510211431616,6.39087741188119,brown,uncovered,gas,2,4
12.097486206079672,7.793256290106129,white,uncovered,gas,5,1
10.679107687646924,5.854083725296565,brown,uncovered,electric,2,4
12.149192654200194,6.146274009932479,brown,uncovered,electric,2,4
12.680268905283912,6.001504582237293,brown,covered,electric,1,4
8.838769597841887,5.395276178557079,brown,uncovered,gas,2,1
9.484999963711111,6.55007396882971,brown,covered,gas,5,5
9.579811766072673,6.015298168211709,white,covered,gas,4,2
11.466454560512387,5.4390849721303125,white,uncovered,electric,1,1
11.892303391932959,5.781835088991702,brown,uncovered,gas,3,1
12.282605197921368,8.643217531288874,white,covered,electric,5,3
9.217847216879706,5.7043405930738995,white,uncovered,gas,5,3
12.130936671963577,7.062142271492363,white,covered,electric,2,4
9.182181715297029,7.213789823525614,white,covered,electric,5,1
12.378719257724176,6.648555699095686,brown,uncovered,electric,4,3
11.64562532699639,6.9296618791319196,brown,uncovered,electric,5,4
11.280096304305205,6.584580636573559,brown,uncovered,electric,4,5
11.451275619553664,5.898192988161943,brown,covered,gas,1,4
12.778811676344088,5.666530470341729,white,covered,electric,1,2
10.398895525405422,6.120562052536417,brown,covered,gas,4,1
10.502807329359031,7.124717619981359,brown,covered,electric,3,2
12.493621541397285,6.881429427184669,brown,uncovered,gas,3,5
10.575538492147688,6.334213993824248,brown,uncovered,electric,1,3
13.168202974652338,5.584798305349514,brown,uncovered,gas,5,5
9.100285167547462,7.03418074545657,white,covered,gas,2,2
8.396235605261905,6.979474309616545,brown,covered,gas,4,1
12.324134302273961,6.431246154129051,white,uncovered,electric,4,3
10.04428842489609,5.903512765032147,brown,covered,gas,3,1
9.852902425312816,7.756748827208449,white,uncovered,electric,1,2
7.836765666094772,8.13635430440548,white,uncovered,electric,5,3
11.938313706766785,5.820667920903037,brown,covered,gas,1,1
9.14873558530096,8.341485347512702,brown,uncovered,gas,2,4
10.31071288024582,6.236701635334743,white,uncovered,electric,2,2
9.30949589351929,6.535569212821955,white,covered,gas,2,3
12.697648718228791,6.372950723126128,white,covered,electric,3,1
9.397584208306148,7.72236012136359,white,uncovered,gas,3,4
9.779109535135932,8.62311156305414,white,covered,electric,2,4
11.381578654351523,5.667765162817994,white,covered,gas,4,1
13.528075363862142,7.040442870535654,brown,covered,electric,5,1
11.56532879931472,6.197469344973076,brown,covered,gas,1,1
10.736344105901615,5.481740274783615,white,covered,electric,4,3
10.052727941205704,9.23144546164558,white,uncovered,gas,3,1
13.266586920840268,5.7784483376901425,white,covered,gas,3,1
13.405891263645824,7.307452818886917,brown,covered,gas,2,4
11.304715872458988,6.178789001600566,white,uncovered,electric,5,4
8.606744166319869,8.251082289469348,white,uncovered,gas,3,5
10.677426316308269,7.242129310487948,brown,covered,electric,3,2
10.85873996363777,6.158880361020045,brown,uncovered,gas,2,5
12.6230649411518,6.044147845704117,white,uncovered,gas,4,4
15.077237362833046,5.308388821589434,white,uncovered,gas,2,2
9.743916699539971,7.32592189348419,white,uncovered,electric,3,3
10.689861723323922,6.045832027978796,white,covered,gas,3,3
9.305670830139976,4.762075955194847,white,uncovered,electric,2,1
12.740931982860229,7.3061365909179745,brown,uncovered,electric,4,3
9.61132949052866,5.007985043630535,brown,covered,electric,4,1
10.761371127149383,6.724483421874485,white,uncovered,gas,5,3
10.396602481941224,7.628870969804809,brown,uncovered,electric,2,1
14.204762381565851,5.088920298461809,brown,covered,gas,2,1
15.43509378919789,5.263723264922604,white,covered,electric,1,5
8.941667199773665,6.815401459652334,brown,covered,gas,2,1
13.045148973435362,7.01338958796218,brown,uncovered,electric,2,4
10.993882993138644,6.126423088225704,white,covered,gas,2,4
11.421702546265152,7.214428039009787,white,covered,gas,4,2
10.411890910516462,5.022002134143387,white,covered,gas,1,5
10.293858998590466,5.505972958908821,brown,covered,gas,1,2
12.221171840639817,5.616198448937727,white,covered,gas,1,1
9.103295134506785,5.3302979209965695,brown,uncovered,electric,1,5
9.380877090841592,8.278206293512183,white,uncovered,electric,4,1
10.540257897415646,6.177424172950051,brown,covered,electric,4,1
6.407711202383807,6.281036984135525,white,uncovered,electric,2,3
9.308830416320015,5.079636110116698,white,covered,electric,3,3
9.539221250078477,7.699796964014045,white,uncovered,gas,1,2
13.686562460098068,7.420809675434036,white,covered,electric,3,2
10.568549128667884,5.509760794486212,white,covered,gas,3,4
8.910216387753183,7.574065530215954,white,covered,gas,5,5
12.570282262555132,6.211214627759568,brown,covered,gas,5,4
14.660358906663102,4.794448760996948,white,covered,electric,5,3
16.4058402974228,6.123431217733024,brown,uncovered,electric,5,3
16.741199508878587,8.158588116517649,brown,uncovered,electric,2,2
10.186815989050569,9.13967684485988,white,covered,gas,3,5
9.924783648550601,6.615576200623598,white,uncovered,gas,2,3
11.784177810949114,5.307704266450469,white,uncovered,electric,2,5
10.394003480917542,6.433856211616515,white,covered,electric,2,4
7.495273483261519,6.668969919658954,brown,covered,gas,5,3
10.545617041425235,5.632756987739295,brown,covered,electric,3,2
11.623474903223082,5.110146289733078,white,uncovered,electric,5,5
10.929173393960275,5.240895727556792,brown,uncovered,gas,4,5
11.710286148882004,6.436780366490069,brown,uncovered,gas,1,2
12.662078949824794,8.64466287899054,brown,covered,electric,4,3
12.194143517417558,7.588282974884213,brown,covered,gas,3,2
13.416969362260625,7.03424877401618,white,covered,electric,4,2
8.761595018509777,8.101659166950455,brown,covered,gas,1,4
8.893536553841482,7.669586042530485,brown,covered,gas,3,3
9.510406003910141,6.06891171404874,white,uncovered,gas,4,4
7.563760315167354,4.845186030834207,brown,uncovered,electric,5,4
10.41302643230749,7.096440676791774,brown,uncovered,electric,4,2
10.257881319079257,5.501962666833778,white,covered,electric,3,5
8.137564502375241,5.699673006486413,white,uncovered,gas,2,5
13.83394594809529,8.035655028444552,brown,covered,gas,2,2
13.964169965550504,7.20788877269054,white,uncovered,gas,3,5
10.09239699147059,6.928441290757177,white,uncovered,electric,1,1
10.8003572594725,7.486957337817091,white,uncovered,gas,4,1
11.272431445959588,5.7052321188664825,brown,uncovered,electric,4,3
10.320620846795158,8.23064534040278,white,covered,gas,1,1
10.38669149687399,6.925237753289017,brown,uncovered,electric,3,3
9.883203263480267,6.732731464094748,brown,uncovered,gas,2,2
11.00207240366924,5.822125459165965,brown,uncovered,electric,1,1
10.348668944442018,6.60018641100708,white,covered,gas,5,2
12.049900201205746,8.716484561121156,brown,covered,electric,1,2
13.015755955142549,8.36081771225776,white,covered,electric,4,1
10.260308393954787,5.718591562606519,brown,uncovered,gas,5,3
13.287013434593938,7.762297903505398,brown,covered,gas,1,2
9.292197467672576,5.9718036723267875,brown,uncovered,electric,5,5
9.013975025729572,5.893795312577046,white,uncovered,electric,5,4
10.99253865982725,5.0912630376571775,brown,covered,electric,4,1
12.059855779763538,7.393555874108668,white,covered,electric,1,1
7.1937575636070425,5.932108382380305,brown,covered,electric,4,1
11.014932797361258,6.5447632279010985,brown,uncovered,electric,4,5
11.587697257412099,4.330889444148673,brown,covered,electric,2,2
12.419443678794794,6.900434227545656,brown,covered,gas,2,1
10.667759758894393,5.309712723827765,white,covered,gas,1,3
11.224217040421014,8.653236118641152,brown,covered,gas,5,2
14.885434210251491,6.83869672100012,brown,covered,electric,4,4
8.647772266888907,6.547175806817888,brown,covered,gas,4,1
14.068356676679663,6.259137826586541,brown,covered,electric,2,4
10.993930834454597,4.926298373470487,white,uncovered,electric,2,5
12.005584242916445,6.703415080981273,white,uncovered,gas,2,1
10.523012017565987,6.780884916699409,white,uncovered,gas,2,1
8.460721471640651,6.431814176380844,brown,covered,gas,2,2
11.326286174184448,5.918749721805991,brown,covered,electric,2,5
6.639090434406049,6.759363239524658,brown,covered,electric,1,3
13.571151079846665,5.758512772044311,white,covered,electric,4,2
14.695749434325814,6.884301990096493,white,uncovered,gas,2,1
15.352033709659704,8.008727764996424,white,uncovered,gas,5,5
9.651096670324781,6.383401948056418,white,covered,electric,3,5
9.166151856318017,6.3700475780621195,brown,uncovered,gas,4,5
13.700143541707687,6.235569835231487,brown,uncovered,electric,3,2
10.674156800447205,5.300539104117634,white,uncovered,gas,1,1
12.570244129090122,6.1736127690066045,brown,covered,electric,5,2
11.186876169454026,6.665327648231045,white,uncovered,gas,4,2
12.68533760282509,6.363431587735928,brown,uncovered,electric,2,5
12.36730723564379,6.236769034671812,white,covered,electric,4,1
12.599845080600002,6.060334119680899,white,covered,electric,1,4
10.908869677512495,5.940208357197248,white,covered,gas,3,1
10.979038573851978,6.661802302785863,brown,uncovered,electric,1,2
11.597096497464907,8.100048436126592,white,covered,gas,3,3
9.867071695672434,7.1153060648382755,brown,uncovered,electric,3,1
13.444167003436222,7.172751613001066,white,covered,gas,4,2
8.33152838580311,7.1216584776289436,brown,uncovered,gas,5,2
8.587525534111354,6.229548494932513,white,covered,electric,3,4
12.777481899492287,7.110544988976131,brown,uncovered,electric,5,4
12.110587148376263,7.2128103175879685,white,covered,electric,5,2
11.454429856839939,4.593527417808666,brown,uncovered,electric,1,3
7.497562642578537,7.026821059463102,brown,covered,gas,4,4
8.278283763295164,4.828186047046888,brown,uncovered,electric,5,5
9.582318934965043,7.247488963078422,brown,uncovered,gas,1,1
12.360527072758048,9.188787418102685,white,uncovered,electric,5,5
12.058167864671068,4.676170790165424,brown,uncovered,electric,5,5
12.767694006091455,8.940425816004785,white,uncovered,electric,1,1
12.388296181819863,9.081698136125965,white,covered,gas,1,3
8.055728572689677,7.63460274849297,white,uncovered,gas,5,2
8.029027976912863,6.6422208023573,brown,covered,gas,3,1
9.569872527804776,6.594786769464937,white,covered,electric,5,4
14.591245514203292,7.6301071406640615,white,uncovered,gas,5,3
9.675768656979521,6.982368922974465,white,uncovered,electric,1,2
12.913460107596613,6.307636668292559,white,covered,gas,1,5
11.516325927085196,5.939773924552549,white,covered,electric,5,1
12.630117888599278,6.380542830173804,brown,covered,gas,4,5
12.770758204245883,5.792268942413556,white,covered,electric,5,1
14.753025613308473,7.359080508299186,white,covered,gas,4,3
8.283124825861785,6.704628633029481,white,uncovered,gas,5,4
14.259664582622335,6.140525226753626,white,covered,gas,4,1
9.767154834067888,5.2315657894999354,brown,covered,gas,3,3
11.579227425716365,6.295921217564117,brown,covered,gas,5,2
11.946629983991189,6.695297062256859,brown,covered,electric,1,1
11.095307801372035,5.687148731704716,brown,uncovered,electric,2,4
7.416058054186495,6.459857918275901,white,covered,gas,5,2
11.183086193706202,8.049670094285094,white,uncovered,gas,4,2
12.121544652121786,6.197546999188626,brown,uncovered,electric,2,3
10.055804006947154,7.334745794459108,white,covered,gas,1,4
11.80442844739148,6.529526103564955,white,uncovered,gas,4,4
13.330731393308586,4.776345679144992,white,uncovered,gas,4,2
10.296617190524632,6.127964495968443,brown,uncovered,gas,4,1
10.040368800119765,5.50278319642408,white,covered,gas,3,5
6.034659425405833,5.0565326221852684,brown,covered,electric,5,2
13.60382751454742,6.802572051731119,brown,uncovered,gas,5,4
7.414529641138125,6.555500918127006,white,uncovered,electric,1,2
12.177982566175896,6.419713358990399,brown,uncovered,electric,4,3
10.477092968806245,7.489415870626941,white,uncovered,gas,2,1
13.006580554798852,6.599086581536049,white,covered,gas,4,5
10.883975946987093,7.07379325402495,brown,covered,electric,2,2
9.850063991453528,7.214331939468832,white,covered,electric,4,2
10.758086973975603,5.452795901439719,brown,uncovered,electric,5,3
12.354557948066784,6.92995032631111,brown,covered,gas,5,1
10.257742306258006,6.343062049233444,white,covered,electric,2,3
11.696577759377746,6.8401455713370005,brown,covered,electric,4,4
13.326181861828541,6.282604743073799,brown,covered,electric,3,4
13.506830157171645,5.871393081330748,white,covered,electric,1,3
9.632709607713423,6.823539938092713,brown,uncovered,electric,4,3
8.429693253948077,6.603319515315417,brown,covered,gas,5,1
10.448486979264015,5.305442704527795,brown,covered,electric,1,5
6.699579790133294,6.425140571962431,brown,uncovered,electric,4,4
9.685016387652219,5.504670017483909,brown,uncovered,electric,3,2
9.093863597202782,6.8392866258960545,brown,uncovered,gas,2,1
12.667457707394314,6.035727285060015,white,uncovered,electric,4,3
12.862482685112084,6.678789676734182,brown,uncovered,gas,3,2
11.535739806901807,7.016872179514887,brown,uncovered,electric,3,3
12.918987020579978,7.274798377387141,white,uncovered,gas,4,3
12.700360646920291,7.922391547489602,white,uncovered,electric,5,5
8.235807866782443,7.320381836411947,white,covered,gas,1,3
9.868403055694086,5.628252342634896,white,covered,electric,2,3
6.876558288607691,5.055252187575638,white,covered,gas,1,1
9.296154602801524,6.6797357678687534,brown,uncovered,electric,4,5
10.723264141572521,6.3114241714106045,white,uncovered,gas,1,3
15.066803719000328,5.738851505383653,white,uncovered,gas,5,5
10.7490222959672,6.77040163861747,brown,covered,electric,4,3
13.221345430125442,5.849663494248475,white,covered,gas,4,1
12.80537860265262,6.9005981179605635,white,uncovered,gas,2,4
10.523007332657192,4.5741680038018595,white,uncovered,electric,4,5
10.316089777542778,5.812181104825474,brown,uncovered,electric,3,5
9.643078874636293,5.96735251869323,white,uncovered,electric,5,1
8.442494514056081,7.064637980462485,brown,uncovered,gas,5,2
15.101674465697176,5.814412855017077,brown,uncovered,gas,4,2
8.258466068852146,6.580715491999288,brown,covered,electric,3,2
10.087563876103323,6.380743627993126,white,uncovered,gas,5,1
12.38168132277399,7.678477622166669,brown,covered,gas,1,2
10.565532412386235,8.076534987987529,white,covered,electric,4,5
6.555186372124757,6.1714598341861295,brown,covered,gas,5,1
12.459358299284657,5.265524889810087,white,uncovered,electric,2,5
8.451249000409742,7.061376533715905,white,uncovered,gas,1,3
11.477234761151186,6.863759838103236,brown,uncovered,electric,4,5
10.9623569990925,5.791620273158408,white,covered,electric,2,1
9.614319218150385,5.92599869811513,white,covered,gas,4,2
12.640052931128016,7.615286625848175,brown,covered,electric,3,2
9.687900223039499,7.553357413960746,white,uncovered,electric,2,1
10.748214266318177,6.30747807681363,white,covered,electric,1,4
9.328067727028012,5.4172416761791675,white,covered,electric,1,5
9.962181052121089,7.646040494948482,brown,covered,gas,3,3
13.859105102810913,7.5205436640077235,brown,uncovered,electric,5,2
10.683434845791957,7.542306557523656,white,covered,gas,5,1
12.509185350354437,8.608259955981996,white,uncovered,electric,4,5
9.701712070352087,5.725899722972393,white,uncovered,gas,5,4
9.73763796400662,6.307811348191202,brown,uncovered,gas,1,4
13.373420015843362,6.703784953565702,white,covered,electric,2,4
10.047588250022564,6.082476196704604,white,covered,gas,2,5
12.64677259157491,6.175201433685867,brown,uncovered,gas,1,2
10.60944282109881,6.343892259121185,brown,uncovered,gas,5,3
10.63017768312699,5.4179761258972885,white,covered,electric,1,4
9.120588295981968,5.097834264015541,brown,covered,electric,1,1
8.21457690746407,8.398716265974505,brown,uncovered,electric,3,2
9.663314478305773,6.432202625545429,white,uncovered,electric,1,1
8.661959905138051,8.013030935706928,white,covered,gas,5,4
10.31287324443832,4.654897324292784,white,uncovered,electric,1,3
11.87821586544145,6.438836419055006,white,covered,electric,1,5
8.386877207389574,7.180768560443609,brown,covered,electric,5,3
11.547521956841477,5.410698403297852,white,covered,gas,3,2
10.979606794036306,7.277618851193214,white,covered,electric,1,1
11.538242690765033,6.100411806178993,brown,uncovered,gas,3,3
10.24824238223469,4.353600409728927,white,covered,gas,1,5
8.992601397931745,6.8724267916758,brown,covered,electric,3,4
9.681908400393398,7.632372755699026,white,covered,electric,2,1
9.638156513854302,5.599957104602869,brown,uncovered,gas,3,2
8.409443490350698,7.069406106012564,white,covered,electric,2,4
8.032202531825936,5.656337467308396,white,uncovered,gas,2,1
11.728806560171991,7.08566037790643,white,uncovered,electric,1,2
13.266939959761077,6.3379714447673985,white,covered,gas,2,2
14.265905934672622,4.997836032524952,white,covered,gas,4,2
12.160805549870771,6.525404621882418,white,covered,electric,1,4
12.964146537050352,7.055902219476198,white,covered,electric,5,3
10.979737629764541,6.708432103448863,white,covered,electric,1,2
11.992899900742,5.739698039369665,white,covered,electric,2,4
13.496168497567378,7.434611983175004,brown,uncovered,gas,1,3
13.386079716434764,6.834465348208666,white,uncovered,electric,1,5
12.17779801207461,6.765162646124504,white,covered,gas,2,2
12.816278770190747,6.049015909254708,white,uncovered,gas,4,2
11.618406852541101,7.0355466156670525,white,uncovered,electric,4,2
11.594492221120513,8.269133350907792,white,uncovered,electric,3,3
9.402090513679427,6.956030741876437,brown,covered,electric,5,5
12.77614869714588,7.242676290045672,white,uncovered,electric,5,1
9.727941206671833,5.889148707890398,white,covered,gas,2,4
9.252245610716916,6.6015140380224535,brown,uncovered,electric,2,2
11.565447893517632,7.519788879869083,brown,uncovered,gas,4,1
8.005736531552024,8.1830041576283,brown,uncovered,gas,5,5
7.16262499099634,6.241759435512063,white,uncovered,gas,3,3
11.894169697563838,5.5986560189070715,white,covered,electric,4,1
10.793719273417283,6.927907458905359,brown,covered,electric,3,5
10.933792222311732,5.160595908905611,brown,uncovered,electric,4,5
8.07456901676333,5.00896233491753,brown,covered,electric,3,3
12.661578537772018,7.030109594993669,brown,uncovered,electric,3,4
12.971022623952061,8.006838055408455,white,uncovered,gas,1,2
10.421453785612645,3.730350314259045,white,covered,electric,3,4
14.101881214750613,6.216288449758239,brown,covered,gas,1,4
9.86711010878078,4.8993991531974626,white,covered,electric,3,1
12.21567660037774,5.808381481600054,white,covered,gas,5,5
11.80510766485551,9.546551953876325,white,covered,electric,4,1
10.936755744831157,5.667658825086346,white,covered,electric,2,2
10.926458473531538,6.251942167140519,white,covered,gas,4,4
9.178150248811644,7.203882464375893,brown,covered,gas,4,3
10.246112026556869,5.825690934212403,white,uncovered,electric,1,5
12.550935301875365,7.197507493952054,white,uncovered,gas,2,2
11.422403474525229,6.1846764831189125,brown,covered,gas,4,4
12.131248721183324,4.4557407967303755,white,uncovered,gas,3,2
9.237926325239147,6.7368824855018445,brown,uncovered,gas,5,1
12.236432482164112,7.284571611837191,white,uncovered,gas,3,1
14.866705234660568,5.18009328809543,brown,uncovered,electric,2,3
14.76306035376227,6.7821621898195215,white,covered,gas,2,1
11.284726745467294,6.123064999722184,brown,covered,electric,1,2
13.93867606545974,6.925838186230128,brown,uncovered,electric,1,5
12.073344820815157,7.185234613610826,brown,covered,gas,3,1
11.722937027573234,6.648725822494025,white,covered,gas,4,1
10.481901207329814,6.699572789519474,white,uncovered,electric,5,3
12.939695978966315,7.1324908689179045,brown,uncovered,gas,1,1
13.24293640405013,6.323483409592136,white,uncovered,gas,3,1
15.317767704747858,6.439280427783734,brown,covered,gas,1,1
10.262074917275113,5.629394725960559,brown,uncovered,electric,2,1
11.094626811419943,6.685624414511704,white,covered,gas,2,2
10.818191482255134,7.339217149911776,white,uncovered,electric,5,1
13.450407848924764,6.041141508327318,brown,uncovered,electric,4,3
8.32868333629768,7.100953200968609,brown,uncovered,gas,3,5
12.124529819355512,7.059766968288169,white,covered,electric,1,1
10.299752920261534,7.171377574185651,brown,covered,gas,5,3
11.442545903713311,6.223088151325114,brown,covered,gas,2,3
9.607273359921734,6.979797239487126,white,uncovered,electric,5,4
11.39661748184168,4.72160857446081,white,uncovered,gas,4,4
10.884533824781517,7.839511853158788,brown,covered,electric,3,5
9.485191589770356,7.12088268965743,brown,covered,gas,3,1
9.854579475744877,6.835378661585425,brown,uncovered,electric,3,5
5.466715798201227,6.438489065007638,white,uncovered,gas,5,4
14.458444484756791,5.104218617459026,brown,uncovered,gas,3,4
13.283834548821003,5.643817246868793,brown,covered,gas,3,1
13.014866550156578,6.231850467220537,brown,uncovered,electric,4,2
12.292117125416693,6.511340129417357,brown,uncovered,gas,4,1
12.466364103586672,6.536200778992928,white,uncovered,electric,2,5
9.055347076437378,4.847067184189537,white,uncovered,gas,1,3
9.819380868686732,5.784939005232654,white,uncovered,electric,2,1
8.452832807899723,6.758373795540541,brown,uncovered,electric,4,5
8.604199014267607,6.023776688719254,brown,covered,gas,3,2
8.120072360143052,7.571628815485635,white,covered,gas,4,5
10.431418396375186,5.8307921856697105,brown,covered,electric,5,1
10.504388968703314,5.216791965844389,white,covered,gas,5,1
7.827950990048603,6.345782623073157,brown,uncovered,electric,2,2
12.154734053386164,7.455299511786484,brown,covered,gas,3,4
10.14566561991143,6.644517334361079,white,covered,electric,2,4
12.784938332562113,6.890435945952062,brown,uncovered,gas,3,5
13.314420464956697,6.310428691069114,brown,uncovered,gas,3,4
11.615376171211988,5.5520228506547,brown,uncovered,gas,3,4
10.539501630396673,5.950551629199368,white,covered,electric,5,4
9.2673274938896,6.047644661698568,brown,covered,gas,2,2
6.348110689449983,6.472491756592901,white,uncovered,electric,4,1
11.194363520127254,6.3162872479643575,brown,covered,electric,3,3
11.282298555153615,5.70873899535536,brown,uncovered,electric,3,4
8.743278293168633,7.152992685003521,white,uncovered,gas,1,2
12.594952053474234,5.657465899537752,white,covered,gas,2,2
10.668941934120923,6.770031112252621,brown,covered,gas,4,5
12.476486465810424,6.6037513959894625,brown,uncovered,gas,2,3
9.653559455172395,7.07416310340113,brown,uncovered,gas,4,4
11.83003372189854,5.723682263648596,white,covered,electric,3,4
11.711316627971913,5.569852246127171,brown,covered,electric,4,3
11.87726085896184,5.789969840226807,white,uncovered,electric,5,1
10.606352355097558,5.595753564807648,brown,uncovered,gas,1,5
10.874044787148279,5.530193228066369,white,uncovered,electric,2,2
8.40558863130932,6.408774601839162,white,uncovered,gas,1,3
11.157283868112641,6.909091179918221,white,covered,electric,1,2
12.93471210878331,6.8266263915666805,brown,uncovered,electric,4,5
8.684065366877784,6.2684297843184,brown,uncovered,gas,2,1
9.870528930024674,7.267287729231557,white,covered,gas,2,2
11.535423704368176,6.918521933107575,white,uncovered,gas,3,3
9.163320859989968,5.73606183714427,brown,covered,electric,1,1
12.114479976172777,6.131580546026086,brown,covered,electric,4,2
9.073820748290776,5.357160900077546,brown,covered,gas,5,4
6.580188421935963,7.187190412666297,white,uncovered,electric,1,4
11.035330549124843,7.2765923163376085,white,uncovered,electric,2,1
11.084546674553863,6.467407519537882,white,covered,electric,1,2
13.146520551667958,7.134392827209705,brown,uncovered,gas,3,3
13.98149964093934,6.049716371497313,brown,uncovered,electric,4,4
9.310022314743247,5.480859588006806,brown,covered,gas,2,4
12.100135387528098,7.214115507178663,brown,uncovered,gas,4,3
10.355203110975978,6.09866680961098,brown,covered,gas,2,4
13.317045762916575,8.145456094715517,brown,covered,electric,5,1
6.766577500790783,4.256417930711333,brown,uncovered,electric,4,4
11.226234272897576,5.995994812179404,white,covered,electric,3,2
13.88796688158597,6.527131166296358,white,uncovered,electric,2,5
14.357751480560006,5.767058344885235,white,covered,gas,4,3
13.490775192322385,6.359170567413041,brown,uncovered,gas,3,3
9.346969363129604,6.988547934717768,white,uncovered,electric,2,3
16.93024111328367,6.129205146804587,white,uncovered,electric,3,4
10.25659909214892,5.398497080949268,brown,covered,electric,4,4
13.684402505013123,6.47883332208526,brown,covered,gas,2,5
12.867969857729166,5.991695445183785,white,covered,electric,3,2
10.666033897145125,8.084296587133302,brown,uncovered,gas,2,1
10.39767180032626,6.33652200849185,white,covered,electric,2,1
9.935423465373193,6.369356338627174,white,uncovered,electric,2,2
6.882617652495835,7.489049411208124,brown,covered,gas,4,5
10.262636551984045,7.085280306530429,brown,uncovered,gas,4,4
12.526424019165981,6.736038177704887,brown,covered,electric,5,4
8.455525754763467,6.151680411593114,white,covered,gas,4,1
8.847281258048145,6.500358205806012,brown,uncovered,electric,4,3
12.056008740164048,6.731314475662199,white,covered,gas,3,3
9.737492581807562,6.70790924115971,brown,uncovered,electric,5,1
12.006170084174164,7.141905622016093,brown,covered,gas,1,2
10.875197172761139,6.86244514613141,brown,covered,gas,1,1
13.041814238048353,5.939127627641133,white,uncovered,gas,5,4
6.785625848156098,5.702733289639773,white,covered,electric,2,4
10.820501122289176,4.943804318495383,white,covered,gas,5,2
12.096091402757688,7.241631441133798,brown,uncovered,electric,5,1
8.68961798882707,5.257084578706476,white,uncovered,gas,4,3
13.909217662908379,6.907364456534283,white,covered,gas,2,2
9.841402644778865,6.490700711883156,white,covered,gas,5,2
8.912781263501607,5.851421054143564,white,uncovered,electric,5,3
11.947163921886757,6.603064638175378,white,covered,gas,2,1
6.8555677823947665,4.9022422291976895,white,uncovered,electric,2,2
14.977262731900478,6.112092727229209,white,uncovered,gas,2,5
12.443031307776474,6.092279570865821,white,covered,gas,2,1
10.383352246682072,7.577250355223615,white,covered,electric,4,5
6.781485898973296,8.272856762354976,white,uncovered,electric,4,4
9.321992693843399,4.950395655100639,white,uncovered,electric,2,4
14.899660731082033,7.049938345586634,white,covered,gas,2,3
9.962258522168,6.478069534457813,brown,uncovered,electric,4,5
10.209483837460327,7.93758217708431,brown,covered,electric,4,3
11.680362423899656,7.349191298563122,white,covered,electric,2,5
12.586279102917802,4.579474224919366,white,covered,electric,4,2
10.579284158644862,8.711894778775118,brown,covered,gas,5,3
10.950074242101476,6.76939547486756,white,covered,electric,2,4
7.471614091309431,6.293569895512188,brown,uncovered,gas,3,3
10.566903175848848,7.392255054644441,white,uncovered,gas,3,5
9.978375489041454,5.2288293383472535,white,uncovered,electric,2,3
12.513521595336874,4.886229221579383,white,uncovered,electric,4,4
11.593574089939773,6.76668110304369,brown,covered,electric,1,3
11.214047447200784,7.583691888579731,white,covered,electric,5,2
7.587845445812258,6.9768580692467035,white,covered,gas,4,3
12.609777846499663,7.8607316113150265,brown,uncovered,electric,4,2
12.590172327509599,8.227634166677932,white,covered,gas,5,2
12.254454690119294,7.292021876977223,brown,covered,gas,1,5
12.467749286578286,5.757855855784226,white,covered,gas,2,1
11.178985232561836,6.729576148873649,white,uncovered,gas,5,3
7.556439540394964,5.318504256565202,brown,covered,gas,2,1
8.999885239341616,6.811666711664177,brown,uncovered,gas,1,5
